2025-05-13 17:18:53,888 - SESSION_START: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156
2025-05-13 17:18:53,888 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 6.78 seconds
2025-05-13 17:18:54,755 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.65 seconds
2025-05-13 17:18:54,761 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.65 seconds
2025-05-13 17:18:54,766 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.66 seconds
2025-05-13 17:18:54,770 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.66 seconds
2025-05-13 17:18:54,777 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.67 seconds
2025-05-13 17:18:54,783 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.68 seconds
2025-05-13 17:18:54,789 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.68 seconds
2025-05-13 17:18:54,794 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.69 seconds
2025-05-13 17:18:54,799 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.69 seconds
2025-05-13 17:18:54,804 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.70 seconds
2025-05-13 17:18:54,810 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.70 seconds
2025-05-13 17:18:54,815 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.71 seconds
2025-05-13 17:18:54,820 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.71 seconds
2025-05-13 17:18:54,826 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.72 seconds
2025-05-13 17:18:54,831 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.72 seconds
2025-05-13 17:18:54,836 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.73 seconds
2025-05-13 17:18:54,841 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.73 seconds
2025-05-13 17:18:54,847 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.74 seconds
2025-05-13 17:18:54,853 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.75 seconds
2025-05-13 17:18:54,858 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.75 seconds
2025-05-13 17:18:54,864 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.76 seconds
2025-05-13 17:18:54,870 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.76 seconds
2025-05-13 17:18:54,875 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.77 seconds
2025-05-13 17:18:54,880 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.77 seconds
2025-05-13 17:18:54,888 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.78 seconds
2025-05-13 17:18:54,893 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.79 seconds
2025-05-13 17:18:54,899 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.79 seconds
2025-05-13 17:18:54,904 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.80 seconds
2025-05-13 17:18:54,910 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.80 seconds
2025-05-13 17:18:54,915 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.81 seconds
2025-05-13 17:18:54,921 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.81 seconds
2025-05-13 17:18:54,927 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.82 seconds
2025-05-13 17:18:54,933 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.83 seconds
2025-05-13 17:18:54,939 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.83 seconds
2025-05-13 17:18:54,944 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.84 seconds
2025-05-13 17:18:54,949 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.84 seconds
2025-05-13 17:18:54,955 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.85 seconds
2025-05-13 17:18:54,960 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.85 seconds
2025-05-13 17:18:54,966 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.86 seconds
2025-05-13 17:18:54,972 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.87 seconds
2025-05-13 17:18:54,978 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.87 seconds
2025-05-13 17:18:54,983 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.88 seconds
2025-05-13 17:18:54,989 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.88 seconds
2025-05-13 17:18:54,996 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.89 seconds
2025-05-13 17:18:55,001 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.89 seconds
2025-05-13 17:18:55,006 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.90 seconds
2025-05-13 17:18:55,011 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.90 seconds
2025-05-13 17:18:55,016 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.91 seconds
2025-05-13 17:18:55,020 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.91 seconds
2025-05-13 17:18:55,026 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.92 seconds
2025-05-13 17:18:55,032 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.92 seconds
2025-05-13 17:18:55,038 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.93 seconds
2025-05-13 17:18:55,043 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.93 seconds
2025-05-13 17:18:55,048 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.94 seconds
2025-05-13 17:18:55,053 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.95 seconds
2025-05-13 17:18:55,058 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.95 seconds
2025-05-13 17:18:55,063 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.96 seconds
2025-05-13 17:18:55,069 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.96 seconds
2025-05-13 17:18:55,076 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.97 seconds
2025-05-13 17:18:55,081 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.97 seconds
2025-05-13 17:18:55,087 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.98 seconds
2025-05-13 17:18:55,092 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.99 seconds
2025-05-13 17:18:55,098 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 7.99 seconds
2025-05-13 17:18:55,104 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.00 seconds
2025-05-13 17:18:55,109 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.00 seconds
2025-05-13 17:18:55,113 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.01 seconds
2025-05-13 17:18:55,118 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.01 seconds
2025-05-13 17:18:55,124 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.02 seconds
2025-05-13 17:18:55,131 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.02 seconds
2025-05-13 17:18:55,135 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.03 seconds
2025-05-13 17:18:55,141 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.03 seconds
2025-05-13 17:18:55,146 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.04 seconds
2025-05-13 17:18:55,151 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.04 seconds
2025-05-13 17:18:55,157 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.05 seconds
2025-05-13 17:18:55,163 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.05 seconds
2025-05-13 17:18:55,168 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.06 seconds
2025-05-13 17:18:55,173 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.06 seconds
2025-05-13 17:18:55,178 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.07 seconds
2025-05-13 17:18:55,184 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.08 seconds
2025-05-13 17:18:55,190 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.08 seconds
2025-05-13 17:18:55,196 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.09 seconds
2025-05-13 17:18:55,202 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.09 seconds
2025-05-13 17:18:55,207 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.10 seconds
2025-05-13 17:18:55,213 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.11 seconds
2025-05-13 17:18:55,217 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.11 seconds
2025-05-13 17:18:55,224 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.12 seconds
2025-05-13 17:18:55,228 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.12 seconds
2025-05-13 17:18:55,234 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.13 seconds
2025-05-13 17:18:55,240 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.13 seconds
2025-05-13 17:18:55,246 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.14 seconds
2025-05-13 17:18:55,253 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.14 seconds
2025-05-13 17:18:55,258 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.15 seconds
2025-05-13 17:18:55,264 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.16 seconds
2025-05-13 17:18:55,269 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.16 seconds
2025-05-13 17:18:55,275 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.17 seconds
2025-05-13 17:18:55,281 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.17 seconds
2025-05-13 17:18:55,287 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.18 seconds
2025-05-13 17:18:55,292 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.19 seconds
2025-05-13 17:18:55,298 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.19 seconds
2025-05-13 17:18:55,303 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.20 seconds
2025-05-13 17:18:55,307 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.20 seconds
2025-05-13 17:18:55,312 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.21 seconds
2025-05-13 17:18:55,318 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.21 seconds
2025-05-13 17:18:55,324 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.22 seconds
2025-05-13 17:18:55,328 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.22 seconds
2025-05-13 17:18:55,334 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.23 seconds
2025-05-13 17:18:55,340 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.23 seconds
2025-05-13 17:18:55,347 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.24 seconds
2025-05-13 17:18:55,352 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.24 seconds
2025-05-13 17:18:55,357 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.25 seconds
2025-05-13 17:18:55,363 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.26 seconds
2025-05-13 17:18:55,369 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.26 seconds
2025-05-13 17:18:55,373 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.27 seconds
2025-05-13 17:18:55,378 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.27 seconds
2025-05-13 17:18:55,384 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.28 seconds
2025-05-13 17:18:55,390 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.28 seconds
2025-05-13 17:18:55,397 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.29 seconds
2025-05-13 17:18:55,402 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.29 seconds
2025-05-13 17:18:55,408 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.30 seconds
2025-05-13 17:18:55,414 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.31 seconds
2025-05-13 17:18:55,420 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.31 seconds
2025-05-13 17:18:55,425 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.32 seconds
2025-05-13 17:18:55,431 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.32 seconds
2025-05-13 17:18:55,437 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.33 seconds
2025-05-13 17:18:55,442 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.33 seconds
2025-05-13 17:18:55,447 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.34 seconds
2025-05-13 17:18:55,453 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.35 seconds
2025-05-13 17:18:55,459 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.35 seconds
2025-05-13 17:18:55,464 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.36 seconds
2025-05-13 17:18:55,470 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.36 seconds
2025-05-13 17:18:55,475 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.37 seconds
2025-05-13 17:18:55,481 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.37 seconds
2025-05-13 17:18:55,486 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.38 seconds
2025-05-13 17:18:55,490 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.38 seconds
2025-05-13 17:18:55,496 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.39 seconds
2025-05-13 17:18:55,501 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.39 seconds
2025-05-13 17:18:55,507 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.40 seconds
2025-05-13 17:18:55,512 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.40 seconds
2025-05-13 17:18:55,516 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.41 seconds
2025-05-13 17:18:55,521 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.41 seconds
2025-05-13 17:18:55,527 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.42 seconds
2025-05-13 17:18:55,534 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.43 seconds
2025-05-13 17:18:55,538 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.43 seconds
2025-05-13 17:18:55,544 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.44 seconds
2025-05-13 17:18:55,550 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.44 seconds
2025-05-13 17:18:55,554 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.45 seconds
2025-05-13 17:18:55,562 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.45 seconds
2025-05-13 17:18:55,567 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.46 seconds
2025-05-13 17:18:55,573 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.46 seconds
2025-05-13 17:18:55,578 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.47 seconds
2025-05-13 17:18:55,583 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.48 seconds
2025-05-13 17:18:55,589 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.48 seconds
2025-05-13 17:18:55,593 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.49 seconds
2025-05-13 17:18:55,599 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.49 seconds
2025-05-13 17:18:55,605 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.50 seconds
2025-05-13 17:18:55,611 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.50 seconds
2025-05-13 17:18:55,616 - PLAYER_POSITION: User ID: kambale, Session ID: 8311b0db-f55e-4918-854d-02efc7d41156, Player X Position: 400, Game Time: 8.51 seconds
